"link";"id_provincia";"id_depto";"id_localidad";"provincia";"departamento";"localidad";"func_loc";"tiploc";"tip2loc";"personas";"hogares";"latitud";"longitud";"geom"
38035010;38;35;10;"JUJUY";"LEDESMA";"BANANAL";0;1;0;689;115;-23.5756;-64.5092;"0101000020E610000000000020962050C0000000A0579337C0"
38035020;38;35;20;"JUJUY";"LEDESMA";"BERMEJITO";0;1;0;145;56;-23.7836;-64.7247;"0101000020E6100000000000E0612E50C0000000C09AC837C0"
38035030;38;35;30;"JUJUY";"LEDESMA";"CAIMANCITO";0;1;0;5336;1201;-23.7372;-64.5892;"0101000020E6100000000000E0B42550C0000000A0BABC37C0"
38035040;38;35;40;"JUJUY";"LEDESMA";"CALILEGUA";0;1;0;5997;1516;-23.7703;-64.7658;"0101000020E610000000000060033150C0000000E030C537C0"
38035050;38;35;50;"JUJUY";"LEDESMA";"CHALICAN";0;1;0;1062;243;-24.0717;-64.8031;"0101000020E610000000000040653350C0000000C0581238C0"
38035060;38;35;60;"JUJUY";"LEDESMA";"FRAILE PINTADO";0;1;0;13300;3183;-23.9372;-64.7994;"0101000020E6100000000000202A3350C0000000C0EDEF37C0"
38035070;38;35;70;"JUJUY";"LEDESMA";"LIBERTAD";0;1;0;138;56;-23.7608;-64.7208;"0101000020E610000000000020222E50C000000000C6C237C0"
38035080;38;35;80;"JUJUY";"LEDESMA";"LIBERTADOR GENERAL SAN MARTIN";3;1;0;46642;11864;-23.7994;-64.7839;"0101000020E6100000000000402B3250C000000060A8CC37C0"
38035090;38;35;90;"JUJUY";"LEDESMA";"MAIZ NEGRO";0;1;0;;;-23.9492;-64.7667;"0101000020E610000000000020113150C0000000A0FCF237C0"
38035100;38;35;100;"JUJUY";"LEDESMA";"PAULINA";0;1;0;429;143;-23.8497;-64.7392;"0101000020E6100000000000804E2F50C00000006087D937C0"
38035110;38;35;110;"JUJUY";"LEDESMA";"YUTO";0;1;0;6301;1466;-23.6397;-64.4681;"0101000020E6100000000000A0F41D50C0000000E0C4A337C0"
38042010;38;42;10;"JUJUY";"PALPALA";"CARAHUNCO";0;1;0;162;34;-24.3144;-65.0778;"0101000020E610000000000040FA4450C0000000607F5038C0"
38042020;38;42;20;"JUJUY";"PALPALA";"CENTRO FORESTAL";0;1;0;402;110;-24.2292;-65.1664;"0101000020E610000000000020A64A50C0000000A0AA3A38C0"
38042040;38;42;40;"JUJUY";"PALPALA";"PALPALA";3;2;5;50183;12559;-24.25;-65.2147;"0101000020E610000000000000BE4D50C000000000004038C0"
38049010;38;49;10;"JUJUY";"RINCONADA";"LAGUNILLAS DE FARALLON";0;1;0;264;63;-22.4083;-66.6547;"0101000020E610000000000000E7A950C000000080886836C0"
38049020;38;49;20;"JUJUY";"RINCONADA";"LIVIARA";0;1;0;46;8;-22.4903;-66.2669;"0101000020E6100000000000A0159150C0000000E0827D36C0"
38049030;38;49;30;"JUJUY";"RINCONADA";"NUEVO PIRQUITAS";0;1;0;672;55;-22.6525;-66.4683;"0101000020E610000000000020F99D50C0000000400AA736C0"
38049040;38;49;40;"JUJUY";"RINCONADA";"RINCONADA";3;1;0;351;90;-22.4128;-66.1531;"0101000020E6100000000000A0CB8950C0000000C0AB6936C0"
38056010;38;56;10;"JUJUY";"SAN ANTONIO";"EL CEIBAL";0;1;0;176;55;-24.3081;-65.2878;"0101000020E6100000000000006B5250C0000000C0DC4E38C0"
38056020;38;56;20;"JUJUY";"SAN ANTONIO";"LOTEO NAVEA";0;1;0;930;217;-24.2783;-65.2417;"0101000020E610000000000080774F50C0000000E0404738C0"
38056030;38;56;30;"JUJUY";"SAN ANTONIO";"SAN ANTONIO";3;1;0;1430;386;-24.3694;-65.3253;"0101000020E610000000000060D15450C0000000E0935E38C0"
38063010;38;63;10;"JUJUY";"SAN PEDRO";"ARRAYANAL";0;1;0;855;168;-24.1761;-64.8394;"0101000020E610000000000080B93550C0000000A0152D38C0"
38063020;38;63;20;"JUJUY";"SAN PEDRO";"ARROYO COLORADO";0;1;0;378;78;-24.3411;-64.6647;"0101000020E6100000000000C08A2A50C000000000535738C0"
38063030;38;63;30;"JUJUY";"SAN PEDRO";"DON EMILIO";0;1;0;446;106;-24.3161;-64.9058;"0101000020E610000000000020F93950C0000000A0EC5038C0"
38063040;38;63;40;"JUJUY";"SAN PEDRO";"EL ACHERAL";0;1;0;246;54;-24.4103;-64.81;"0101000020E610000000000000D73350C000000000086938C0"
38063050;38;63;50;"JUJUY";"SAN PEDRO";"EL PUESTO";0;1;0;1166;265;-24.1881;-64.7633;"0101000020E610000000000080DA3050C000000060243038C0"
38063060;38;63;60;"JUJUY";"SAN PEDRO";"EL QUEMADO";0;1;0;35;13;-24.0942;-64.8231;"0101000020E610000000000000AD3450C0000000401B1838C0"
38063070;38;63;70;"JUJUY";"SAN PEDRO";"LA ESPERANZA";0;2;0;2164;499;-24.2228;-64.8336;"0101000020E6100000000000E0593550C000000000083938C0"
38063100;38;63;100;"JUJUY";"SAN PEDRO";"MIRAFLORES";0;2;0;183;40;-24.2269;-64.8094;"0101000020E610000000000000CE3350C000000000193A38C0"
38063110;38;63;110;"JUJUY";"SAN PEDRO";"PALOS BLANCOS";0;1;0;81;17;-24.3256;-64.9481;"0101000020E610000000000000AD3C50C0000000A0575338C0"
38063120;38;63;120;"JUJUY";"SAN PEDRO";"PARAPETI";0;1;0;874;197;-24.2356;-64.8433;"0101000020E610000000000020F93550C0000000604D3C38C0"
38063130;38;63;130;"JUJUY";"SAN PEDRO";"PIEDRITAS";0;1;0;181;43;-24.2939;-64.8806;"0101000020E6100000000000005B3850C0000000403C4B38C0"
38063140;38;63;140;"JUJUY";"SAN PEDRO";"RODEITO";0;1;0;1879;367;-24.27;-64.7628;"0101000020E610000000000060D13050C0000000C01E4538C0"
38063150;38;63;150;"JUJUY";"SAN PEDRO";"ROSARIO DE RIO GRANDE (EX BARRO NEGRO)";0;1;0;591;156;-24.3075;-64.9311;"0101000020E610000000000060973B50C000000060B84E38C0"
38063160;38;63;160;"JUJUY";"SAN PEDRO";"SAN ANTONIO";0;1;0;325;68;-24.2147;-64.805;"0101000020E610000000000020853350C000000000F83638C0"
38063170;38;63;170;"JUJUY";"SAN PEDRO";"SAN LUCAS";0;1;0;326;60;-24.2686;-64.8692;"0101000020E610000000000060A03750C0000000C0C34438C0"
38063180;38;63;180;"JUJUY";"SAN PEDRO";"SAN PEDRO";3;2;3;59131;15781;-24.2264;-64.8639;"0101000020E6100000000000004A3750C0000000A0F43938C0"
38063190;38;63;190;"JUJUY";"SAN PEDRO";"SAUZAL";0;1;0;416;96;-24.2978;-64.9569;"0101000020E6100000000000A03E3D50C0000000203B4C38C0"
38070010;38;70;10;"JUJUY";"SANTA BARBARA";"EL FUERTE";0;1;0;512;136;-24.2611;-64.4097;"0101000020E6100000000000E0381A50C000000020D84238C0"
38070020;38;70;20;"JUJUY";"SANTA BARBARA";"EL PIQUETE";0;1;0;2521;572;-24.1817;-64.6783;"0101000020E6100000000000E0692B50C0000000C0812E38C0"
38070030;38;70;30;"JUJUY";"SANTA BARBARA";"EL TALAR";0;1;0;2901;682;-23.5547;-64.3614;"0101000020E610000000000000211750C000000040028E37C0"
38070040;38;70;40;"JUJUY";"SANTA BARBARA";"PALMA SOLA";0;1;0;3791;904;-23.9831;-64.3092;"0101000020E610000000000060C91350C000000080A9FB37C0"
38070050;38;70;50;"JUJUY";"SANTA BARBARA";"PUENTE LAVAYEN";0;1;0;213;44;-24.2714;-64.7136;"0101000020E6100000000000C0AB2D50C0000000C0794538C0"
38070060;38;70;60;"JUJUY";"SANTA BARBARA";"SANTA CLARA";3;1;0;4298;938;-24.3108;-64.6622;"0101000020E6100000000000E0612A50C0000000C0924F38C0"
38070070;38;70;70;"JUJUY";"SANTA BARBARA";"VINALITO";0;1;0;757;193;-23.6556;-64.4294;"0101000020E6100000000000007C1B50C000000080D2A737C0"
38077010;38;77;10;"JUJUY";"SANTA CATALINA";"CASIRA";0;1;0;176;40;-21.9633;-65.8572;"0101000020E6100000000000C0DC7650C0000000009DF635C0"
38077020;38;77;20;"JUJUY";"SANTA CATALINA";"CIENEGA DE PAICONE";0;1;0;278;59;-22.1872;-66.4086;"0101000020E6100000000000A0269A50C0000000C0ED2F36C0"
38077030;38;77;30;"JUJUY";"SANTA CATALINA";"CIENEGUILLAS";0;1;0;286;78;-22.0728;-65.8492;"0101000020E6100000000000C0587650C0000000A0A11236C0"
38077040;38;77;40;"JUJUY";"SANTA CATALINA";"CUSI CUSI";0;1;0;243;64;-22.34;-66.5536;"0101000020E6100000000000606EA350C0000000400A5736C0"
38077050;38;77;50;"JUJUY";"SANTA CATALINA";"LA CIENEGA";0;1;0;95;20;-21.9161;-66.25;"0101000020E610000000000000009050C00000004086EA35C0"
38077060;38;77;60;"JUJUY";"SANTA CATALINA";"MISARRUMI";0;1;0;36;12;-22.1942;-66.3892;"0101000020E610000000000020E89850C0000000E0B43136C0"
38077070;38;77;70;"JUJUY";"SANTA CATALINA";"ORATORIO";0;1;0;96;30;-22.0664;-66.0778;"0101000020E610000000000040FA8450C0000000E0FE1036C0"
38077080;38;77;80;"JUJUY";"SANTA CATALINA";"PAICONE";0;1;0;64;16;-22.1964;-66.4169;"0101000020E610000000000040AF9A50C000000080463236C0"
38077090;38;77;90;"JUJUY";"SANTA CATALINA";"SAN JUAN DE OROS";0;1;0;27;12;-22.215;-66.3358;"0101000020E6100000000000407E9550C0000000400A3736C0"
38077100;38;77;100;"JUJUY";"SANTA CATALINA";"SANTA CATALINA";3;1;0;305;81;-21.9103;-66.0344;"0101000020E610000000000060348250C00000000008E935C0"
38077110;38;77;110;"JUJUY";"SANTA CATALINA";"YOSCABA";0;1;0;34;11;-22.1653;-65.9825;"0101000020E610000000000040E17E50C0000000A04F2A36C0"
38084010;38;84;10;"JUJUY";"SUSQUES";"CATUA";0;1;0;427;79;-23.8603;-67.0011;"0101000020E61000000000004012C050C0000000203BDC37C0"
38084020;38;84;20;"JUJUY";"SUSQUES";"CORANZULI";0;1;0;333;93;-23.0156;-66.4269;"0101000020E610000000000000539B50C000000080FB0337C0"
38084030;38;84;30;"JUJUY";"SUSQUES";"EL TORO";0;1;0;121;32;-23.1397;-66.7517;"0101000020E6100000000000401BB050C0000000E0C42337C0"
38084040;38;84;40;"JUJUY";"SUSQUES";"HUANCAR";0;1;0;133;20;-23.6022;-66.4125;"0101000020E610000000000060669A50C0000000402B9A37C0"
38084050;38;84;50;"JUJUY";"SUSQUES";"MINA PROVIDENCIA";0;1;0;30;7;-23.2417;-66.73;"0101000020E610000000000060B8AE50C0000000E0DD3D37C0"
38084060;38;84;60;"JUJUY";"SUSQUES";"OLAROZ CHICO";0;1;0;226;54;-23.4111;-66.7594;"0101000020E6100000000000C09AB050C0000000A03E6937C0"
38084070;38;84;70;"JUJUY";"SUSQUES";"PASTOS CHICOS";0;1;0;104;23;-23.7725;-66.4203;"0101000020E6100000000000E0E59A50C000000080C2C537C0"
38084080;38;84;80;"JUJUY";"SUSQUES";"PUESTO SEY";0;1;0;94;22;-23.9592;-66.4944;"0101000020E610000000000000A59F50C0000000008CF537C0"
38084090;38;84;90;"JUJUY";"SUSQUES";"SAN JUAN DE QUILLAQUES";0;1;0;72;16;-23.1467;-66.2478;"0101000020E6100000000000A0DB8F50C0000000008C2537C0"
38084100;38;84;100;"JUJUY";"SUSQUES";"SUSQUES";3;1;0;1611;310;-23.3903;-66.3642;"0101000020E6100000000000804E9750C000000040E96337C0"
38094010;38;94;10;"JUJUY";"TILCARA";"COLONIA SAN JOSE";0;1;0;274;90;-23.3767;-65.3367;"0101000020E6100000000000008C5550C0000000406D6037C0"
38094020;38;94;20;"JUJUY";"TILCARA";"HUACALERA";0;1;0;712;172;-23.42;-65.3419;"0101000020E610000000000060E25550C000000020856B37C0"
38094030;38;94;30;"JUJUY";"TILCARA";"JUELLA";0;1;0;200;65;-23.4975;-65.4136;"0101000020E6100000000000A0785A50C0000000205C7F37C0"
38094040;38;94;40;"JUJUY";"TILCARA";"MAIMARA";0;1;0;3353;920;-23.6167;-65.4003;"0101000020E6100000000000209E5950C0000000E0DD9D37C0"
38094050;38;94;50;"JUJUY";"TILCARA";"TILCARA";3;1;0;4691;1239;-23.5675;-65.3861;"0101000020E610000000000000B65850C0000000A0479137C0"
38098010;38;98;10;"JUJUY";"TUMBAYA";"BARCENA";0;1;0;139;31;-23.9703;-65.4458;"0101000020E610000000000080885C50C00000002064F837C0"
38098020;38;98;20;"JUJUY";"TUMBAYA";"EL MORENO";0;1;0;154;42;-23.8425;-65.8292;"0101000020E610000000000020117550C000000020AED737C0"
38098030;38;98;30;"JUJUY";"TUMBAYA";"PURMAMARCA";0;1;0;891;205;-23.7339;-65.4981;"0101000020E610000000000020E05F50C000000020E0BB37C0"
38098040;38;98;40;"JUJUY";"TUMBAYA";"TUMBAYA";3;1;0;428;126;-23.8497;-65.4589;"0101000020E6100000000000605E5D50C00000006087D937C0"
38098050;38;98;50;"JUJUY";"TUMBAYA";"VOLCAN";0;1;0;1121;303;-23.9108;-65.4564;"0101000020E610000000000080355D50C0000000602CE937C0"
38105010;38;105;10;"JUJUY";"VALLE GRANDE";"CASPALA";0;1;0;225;48;-23.3489;-65.1297;"0101000020E6100000000000604D4850C0000000C0505937C0"
38105020;38;105;20;"JUJUY";"VALLE GRANDE";"PAMPICHUELA";0;1;0;130;50;-23.555;-65.0519;"0101000020E610000000000000534350C000000080148E37C0"
38105030;38;105;30;"JUJUY";"VALLE GRANDE";"SAN FRANCISCO";0;1;0;504;156;-23.6181;-64.9561;"0101000020E6100000000000E0303D50C0000000E0389E37C0"
38105040;38;105;40;"JUJUY";"VALLE GRANDE";"SANTA ANA";0;1;0;416;115;-23.3353;-65.0464;"0101000020E610000000000000F84250C0000000C0D45537C0"
38105050;38;105;50;"JUJUY";"VALLE GRANDE";"VALLE COLORADO";0;1;0;146;39;-23.4719;-64.9444;"0101000020E6100000000000C0713C50C000000060D17837C0"
38105060;38;105;60;"JUJUY";"VALLE GRANDE";"VALLE GRANDE";3;1;0;538;179;-23.5017;-64.9525;"0101000020E6100000000000C0F53C50C0000000406D8037C0"
38084045;38;84;45;"JUJUY";"SUSQUES";"JAMA";0;1;0;67;20;-23.2382;-67.0273;"0101000020E610000000000040BFC150C0000000A0FA3C37C0"
38112010;38;112;10;"JUJUY";"YAVI";"BARRIOS";0;1;0;187;51;-22.2242;-65.5108;"0101000020E610000000000080B16050C000000000633936C0"
38112020;38;112;20;"JUJUY";"YAVI";"CANGREJILLOS";0;1;0;181;51;-22.4014;-65.5528;"0101000020E6100000000000C0606350C000000060C16636C0"
38112030;38;112;30;"JUJUY";"YAVI";"EL CONDOR";0;1;0;146;36;-22.3678;-65.3208;"0101000020E610000000000080885450C0000000A0265E36C0"
38112040;38;112;40;"JUJUY";"YAVI";"LA INTERMEDIA";0;1;0;178;52;-22.3947;-65.6836;"0101000020E610000000000040C06B50C0000000800C6536C0"
38112050;38;112;50;"JUJUY";"YAVI";"LA QUIACA";3;1;0;16874;4424;-22.0756;-65.5789;"0101000020E6100000000000800C6550C0000000A0571336C0"
38112060;38;112;60;"JUJUY";"YAVI";"LLULLUCHAYOC";0;1;0;91;26;-22.5158;-65.3694;"0101000020E610000000000000A55750C0000000A00D8436C0"
38112070;38;112;70;"JUJUY";"YAVI";"PUMAHUASI";0;1;0;233;61;-22.2606;-65.6647;"0101000020E6100000000000C08A6A50C0000000C0B34236C0"
38112080;38;112;80;"JUJUY";"YAVI";"YAVI";0;1;0;378;99;-22.1086;-65.4481;"0101000020E610000000000000AD5C50C000000000CE1B36C0"
38112090;38;112;90;"JUJUY";"YAVI";"YAVI CHICO";0;1;0;33;9;-22.0683;-65.4494;"0101000020E6100000000000C0C35C50C0000000407E1136C0"
42007010;42;7;10;"LA PAMPA";"ATREUCO";"DOBLAS";0;1;0;1586;549;-37.1525;-64.0133;"0101000020E610000000000080DA0050C000000020859342C0"
42007020;42;7;20;"LA PAMPA";"ATREUCO";"MACACHIN";3;1;0;4814;1723;-37.1375;-63.6664;"0101000020E6100000000000404CD54FC0000000A0999142C0"
42007030;42;7;30;"LA PAMPA";"ATREUCO";"MIGUEL RIGLOS";0;1;0;2034;689;-36.8544;-63.6875;"0101000020E61000000000000000D84FC0000000605E6D42C0"
42007040;42;7;40;"LA PAMPA";"ATREUCO";"ROLON";0;1;0;678;234;-37.1672;-63.4164;"0101000020E6100000000000404CB54FC000000080679542C0"
42007050;42;7;50;"LA PAMPA";"ATREUCO";"TOMAS M. ANCHORENA";0;1;0;307;100;-36.8411;-63.5197;"0101000020E61000000000004086C24FC000000080A96B42C0"
42014010;42;14;10;"LA PAMPA";"CALEU CALEU";"ANZOATEGUI";0;1;0;68;7;-38.9667;-63.8569;"0101000020E610000000000060B0ED4FC0000000C0BB7B43C0"
42014020;42;14;20;"LA PAMPA";"CALEU CALEU";"LA ADELA";3;2;4;1904;585;-38.9814;-64.0917;"0101000020E6100000000000E0DD0550C0000000209E7D43C0"
42021010;42;21;10;"LA PAMPA";"CAPITAL";"ANGUIL";0;1;0;1705;515;-36.5283;-64.0097;"0101000020E6100000000000409F0050C000000060A04342C0"
42021020;42;21;20;"LA PAMPA";"CAPITAL";"SANTA ROSA";2;2;3;102860;34790;-36.6186;-64.2908;"0101000020E6100000000000009D1250C0000000A02E4F42C0"
42028010;42;28;10;"LA PAMPA";"CATRILO";"CATRILO";3;1;0;3955;1199;-36.4081;-63.4222;"0101000020E6100000000000600BB64FC0000000203B3442C0"
42028020;42;28;20;"LA PAMPA";"CATRILO";"LA GLORIA";0;1;0;46;20;-36.5083;-63.7436;"0101000020E6100000000000A02EDF4FC000000020114142C0"
42028030;42;28;30;"LA PAMPA";"CATRILO";"LONQUIMAY";0;1;0;1680;601;-36.4681;-63.6231;"0101000020E610000000000040C0CF4FC000000040E93B42C0"
42028040;42;28;40;"LA PAMPA";"CATRILO";"URIBURU";0;1;0;964;299;-36.5081;-63.8619;"0101000020E61000000000004054EE4FC000000000084142C0"
42035010;42;35;10;"LA PAMPA";"CONHELO";"CONHELO";0;1;0;464;143;-36;-64.595;"0101000020E610000000000080142650C000000000000042C0"
42035020;42;35;20;"LA PAMPA";"CONHELO";"EDUARDO CASTEX";3;1;0;9253;3249;-35.9169;-64.2939;"0101000020E610000000000020CF1250C0000000605EF541C0"
42035030;42;35;30;"LA PAMPA";"CONHELO";"MAURICIO MAYER";0;1;0;291;113;-36.2111;-64.0328;"0101000020E610000000000000190250C0000000C0051B42C0"
42035040;42;35;40;"LA PAMPA";"CONHELO";"MONTE NIEVAS";0;1;0;470;164;-35.8622;-64.1561;"0101000020E6100000000000C0FD0950C0000000405DEE41C0"
42035050;42;35;50;"LA PAMPA";"CONHELO";"RUCANELO";0;1;0;219;78;-36.0433;-64.8344;"0101000020E610000000000080673550C0000000008C0542C0"
42035060;42;35;60;"LA PAMPA";"CONHELO";"WINIFREDA";0;1;0;2222;805;-36.2278;-64.2342;"0101000020E6100000000000A0FC0E50C0000000E0271D42C0"
42042010;42;42;10;"LA PAMPA";"CURACO";"GOBERNADOR DUVAL";0;1;0;413;113;-38.7417;-66.435;"0101000020E610000000000000D79B50C0000000E0EE5E43C0"
42042020;42;42;20;"LA PAMPA";"CURACO";"PUELCHES";3;1;0;420;143;-38.1442;-65.9094;"0101000020E610000000000060347A50C000000000741243C0"
42049010;42;49;10;"LA PAMPA";"CHALILEO";"SANTA ISABEL";3;1;0;2526;776;-36.2303;-66.9408;"0101000020E6100000000000A036BC50C0000000C0791D42C0"
42056010;42;56;10;"LA PAMPA";"CHAPALEUFU";"BERNARDO LARROUDE";0;1;0;1499;532;-35.0244;-63.5806;"0101000020E6100000000000A04FCA4FC000000000218341C0"
42056020;42;56;20;"LA PAMPA";"CHAPALEUFU";"CEBALLOS";0;1;0;323;102;-35.2908;-63.775;"0101000020E61000000000004033E34FC0000000003AA541C0"
42056030;42;56;30;"LA PAMPA";"CHAPALEUFU";"CORONEL HILARIO LAGOS";0;1;0;676;241;-35.0228;-63.9114;"0101000020E610000000000060A8F44FC000000060EA8241C0"
42056040;42;56;40;"LA PAMPA";"CHAPALEUFU";"INTENDENTE ALVEAR";3;1;0;7510;2528;-35.2372;-63.5917;"0101000020E6100000000000C0BBCB4FC0000000405D9E41C0"
42056050;42;56;50;"LA PAMPA";"CHAPALEUFU";"SARAH";0;1;0;204;53;-35.0253;-63.6861;"0101000020E610000000000080D2D74FC0000000403C8341C0"
42056060;42;56;60;"LA PAMPA";"CHAPALEUFU";"VERTIZ";0;1;0;688;243;-35.4267;-63.9056;"0101000020E610000000000040E9F34FC0000000009DB641C0"
42063010;42;63;10;"LA PAMPA";"CHICALCO";"ALGARROBO DEL ÁGUILA";3;1;0;329;93;-36.4017;-67.1475;"0101000020E6100000000000A070C950C0000000E0693342C0"
42063020;42;63;20;"LA PAMPA";"CHICALCO";"LA HUMADA";0;1;0;657;185;-36.3506;-68.0133;"0101000020E610000000000080DA0051C000000000DF2C42C0"
42070010;42;70;10;"LA PAMPA";"GUATRACHE";"ALPACHIRI";0;1;0;1759;692;-37.3764;-63.7731;"0101000020E610000000000080F3E24FC0000000802DB042C0"
42070020;42;70;20;"LA PAMPA";"GUATRACHE";"GENERAL MANUEL J. CAMPOS";0;1;0;935;354;-37.4594;-63.5864;"0101000020E6100000000000C00ECB4FC000000020CFBA42C0"
42070030;42;70;30;"LA PAMPA";"GUATRACHE";"GUATRACHE";3;1;0;3697;1451;-37.6675;-63.5408;"0101000020E6100000000000003AC54FC0000000A070D542C0"
42070040;42;70;40;"LA PAMPA";"GUATRACHE";"PERU";0;1;0;39;10;-37.6628;-64.1364;"0101000020E6100000000000A0BA0850C0000000E0D5D442C0"
42070050;42;70;50;"LA PAMPA";"GUATRACHE";"SANTA TERESA";0;1;0;466;179;-37.5753;-63.4319;"0101000020E6100000000000004AB74FC0000000C0A2C942C0"
42077010;42;77;10;"LA PAMPA";"HUCAL";"ABRAMO";0;1;0;312;109;-37.8947;-63.8506;"0101000020E610000000000000DFEC4FC00000004086F242C0"
42077020;42;77;20;"LA PAMPA";"HUCAL";"BERNASCONI";3;1;0;1577;623;-37.9025;-63.7442;"0101000020E6100000000000E040DF4FC00000002085F342C0"
42077030;42;77;30;"LA PAMPA";"HUCAL";"GENERAL SAN MARTIN";0;1;0;2576;986;-37.9789;-63.6058;"0101000020E6100000000000008CCD4FC0000000404CFD42C0"
42077040;42;77;40;"LA PAMPA";"HUCAL";"HUCAL";0;1;0;3;3;-37.7853;-64.0297;"0101000020E610000000000000E70150C00000000084E442C0"
42077050;42;77;50;"LA PAMPA";"HUCAL";"JACINTO ARAUZ";0;1;0;2434;906;-38.0842;-63.4314;"0101000020E6100000000000C037B74FC000000000C60A43C0"
42084010;42;84;10;"LA PAMPA";"LIHUEL CALEL";"CUCHILLO CO";3;1;0;208;68;-38.3342;-64.6414;"0101000020E6100000000000800C2950C000000000C62A43C0"
42091010;42;91;10;"LA PAMPA";"LIMAY MAHUIDA";"LA REFORMA";0;1;0;221;69;-37.5525;-66.2258;"0101000020E610000000000000748E50C000000060B8C642C0"
42091020;42;91;20;"LA PAMPA";"LIMAY MAHUIDA";"LIMAY MAHUIDA";3;1;0;75;27;-37.1603;-66.6736;"0101000020E6100000000000801CAB50C000000000849442C0"
42098010;42;98;10;"LA PAMPA";"LOVENTUE";"CARRO QUEMADO";0;1;0;301;95;-36.4761;-65.3419;"0101000020E610000000000060E25550C000000040F13C42C0"
42098020;42;98;20;"LA PAMPA";"LOVENTUE";"LOVENTUE";0;1;0;111;24;-36.1892;-65.2892;"0101000020E6100000000000C0815250C0000000A0361842C0"
42098030;42;98;30;"LA PAMPA";"LOVENTUE";"LUAN TORO";0;1;0;689;217;-36.2022;-65.0964;"0101000020E6100000000000402B4650C000000060E21942C0"
42098040;42;98;40;"LA PAMPA";"LOVENTUE";"TELEN";0;1;0;1240;393;-36.2644;-65.5089;"0101000020E6100000000000A0916050C000000060D92142C0"
42098050;42;98;50;"LA PAMPA";"LOVENTUE";"VICTORICA";3;1;0;5703;1845;-36.2172;-65.4339;"0101000020E6100000000000E0C45B50C000000000CE1B42C0"
42105010;42;105;10;"LA PAMPA";"MARACO";"AGUSTONI";0;1;0;284;99;-35.7817;-63.3925;"0101000020E6100000000000803DB24FC0000000A00DE441C0"
42105020;42;105;20;"LA PAMPA";"MARACO";"DORILA";0;1;0;377;131;-35.7767;-63.7161;"0101000020E610000000000080A9DB4FC0000000E069E341C0"
42105030;42;105;30;"LA PAMPA";"MARACO";"GENERAL PICO";3;1;0;56795;18929;-35.6639;-63.76;"0101000020E6100000000000A047E14FC000000040FAD441C0"
42105050;42;105;50;"LA PAMPA";"MARACO";"TREBOLARES";0;1;0;46;15;-35.5836;-63.5881;"0101000020E61000000000006045CB4FC0000000C0B3CA41C0"
42112010;42;112;10;"LA PAMPA";"PUELEN";"PUELEN";0;1;0;357;108;-37.3406;-67.6208;"0101000020E6100000000000C0BBE750C00000006097AB42C0"
42112020;42;112;20;"LA PAMPA";"PUELEN";"25 DE MAYO";3;1;0;7878;2264;-37.77;-67.7144;"0101000020E610000000000080B9ED50C0000000608FE242C0"
42119010;42;119;10;"LA PAMPA";"QUEMU QUEMU";"COLONIA BARON";0;1;0;2804;1076;-36.1519;-63.8533;"0101000020E6100000000000003AED4FC0000000E0721342C0"
42119020;42;119;20;"LA PAMPA";"QUEMU QUEMU";"COLONIA SAN JOSE";0;1;0;32;15;-36.1175;-63.9033;"0101000020E610000000000060A0F34FC0000000400A0F42C0"
42119030;42;119;30;"LA PAMPA";"QUEMU QUEMU";"MIGUEL CANE";0;1;0;803;283;-36.1553;-63.5114;"0101000020E61000000000004075C14FC000000020E01342C0"
42119040;42;119;40;"LA PAMPA";"QUEMU QUEMU";"QUEMU QUEMU";3;1;0;3714;1280;-36.0542;-63.5625;"0101000020E61000000000000000C84FC0000000E0EE0642C0"
42119050;42;119;50;"LA PAMPA";"QUEMU QUEMU";"RELMO";0;1;0;120;35;-36.2578;-63.4472;"0101000020E6100000000000A03EB94FC0000000E0FE2042C0"
42119060;42;119;60;"LA PAMPA";"QUEMU QUEMU";"VILLA MIRASOL";0;1;0;546;212;-36.0761;-63.8867;"0101000020E6100000000000407EF14FC000000000BE0942C0"
42126010;42;126;10;"LA PAMPA";"RANCUL";"CALEUFU";0;1;0;2014;707;-35.5933;-64.5578;"0101000020E6100000000000A0B22350C000000060F2CB41C0"
42126020;42;126;20;"LA PAMPA";"RANCUL";"INGENIERO FOSTER";0;1;0;52;12;-35.7019;-65.1017;"0101000020E6100000000000C0814650C000000060D9D941C0"
42126030;42;126;30;"LA PAMPA";"RANCUL";"LA MARUJA";0;1;0;1168;344;-35.6722;-64.9397;"0101000020E610000000000060243C50C0000000600BD641C0"
42126040;42;126;40;"LA PAMPA";"RANCUL";"PARERA";3;1;0;2030;664;-35.1467;-64.4997;"0101000020E610000000000080FB1F50C000000000C69241C0"
42126050;42;126;50;"LA PAMPA";"RANCUL";"PICHI HUINCA";0;1;0;228;70;-35.6478;-64.7686;"0101000020E6100000000000E0303150C000000060EAD241C0"
42126060;42;126;60;"LA PAMPA";"RANCUL";"QUETREQUEN";0;1;0;392;134;-35.0553;-64.5206;"0101000020E6100000000000C0502150C000000060138741C0"
42126070;42;126;70;"LA PAMPA";"RANCUL";"RANCUL";0;1;0;3322;1074;-35.0667;-64.6822;"0101000020E610000000000080A92B50C000000080888841C0"
42133010;42;133;10;"LA PAMPA";"REALICO";"ADOLFO VAN PRAET";0;1;0;279;101;-35.0183;-64.0344;"0101000020E610000000000060340250C0000000C0588241C0"
